id,Sentence,Aspect Term,polarity,from,to
466,"The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.",served,positive,116,122
729,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",atmosphere,neutral,4,14
729,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",prices,positive,75,81
487,The pickles were great addition.,pickles,positive,4,11
1434,"If your favorite Chinese food is General Tao chicken, then this is NOT your place.",General Tao chicken,negative,33,52
1434,"If your favorite Chinese food is General Tao chicken, then this is NOT your place.",Chinese food,neutral,17,29
3410,You must try the shrimp appetizers.,shrimp appetizers,positive,17,34
1050,"Not only is the cuisine the best around, the service has always been attentive and charming.",cuisine,positive,16,23
1050,"Not only is the cuisine the best around, the service has always been attentive and charming.",service,positive,45,52
1991,"The production is a symphony, alot of fun to experience.The food sublime for the most part.",food,positive,60,64
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",Waiters,negative,0,7
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",food portions,negative,42,55
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",drinks,neutral,23,29
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",entree,negative,105,111
3587,"my wife and i have been going to nyc for years and wouldn't miss roxy,s food is expensive but it's new york!",food,conflict,72,76
2294,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes,positive,4,25
1680,"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.",bar,neutral,56,59
3605,"Interesting selection, good wines, service fine, fun decor.",wines,positive,28,33
3605,"Interesting selection, good wines, service fine, fun decor.",service,positive,35,42
3605,"Interesting selection, good wines, service fine, fun decor.",decor,positive,53,58
1671,Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,reservation,positive,18,29
1671,Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,drink,neutral,72,77
1671,Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,bar,neutral,85,88
2767,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",parmesean porcini souffle,positive,17,42
2767,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",lamb glazed with balsamic vinegar,positive,50,83
3327,The food at this place is 'gourmet' Indian cuisine.,food,neutral,4,8
3327,The food at this place is 'gourmet' Indian cuisine.,'gourmet' Indian cuisine,neutral,26,50
898,But the thing that my wife and I hated was it was so loud and it felt like 'bar' or 'pub'.,bar,negative,76,79
898,But the thing that my wife and I hated was it was so loud and it felt like 'bar' or 'pub'.,pub,negative,85,88
483,"While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.",corned beef sandwich,positive,50,70
359,"However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.",pizza,positive,82,87
2795,Priced at upper intermediate range.,Priced,negative,0,6
342,"The fish was adequate, but inexpertly sliced.",fish,conflict,4,8
767,"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.",food,negative,49,53
767,"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.",amount,negative,117,123
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,olive cream cheese,positive,8,26
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,lox spread,positive,34,44
3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,bagel,neutral,73,78
2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",service,positive,24,31
2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",server,positive,123,129
2938,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",table,neutral,134,139
2544,I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.,music,negative,163,168
408,The rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration,positive,4,23
408,The rice to fish ration was also good--they didn't try to overpack the rice.,rice,positive,71,75
3703,They used shredded cheese on top!,shredded cheese,neutral,10,25
529,The food is great and they have a good selecion of wines at reasonable prices.,food,positive,4,8
529,The food is great and they have a good selecion of wines at reasonable prices.,selecion of wines,positive,39,56
529,The food is great and they have a good selecion of wines at reasonable prices.,prices,positive,71,77
1677,"The only positive was the wait staff, which was prompt, knowledgable, and likeable.",wait staff,positive,26,36
2554,I couldn't reccommend their Godmother pizza any higher.,Godmother pizza,positive,28,43
1412,"I am not a vegetarian but, almost all the dishes were great.",dishes,positive,42,48
2251,I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!,thai cuisine,positive,77,89
991,"For the location, the prices are very reasonable.",prices,positive,22,28
991,"For the location, the prices are very reasonable.",location,neutral,8,16
2284,The food is okay and the prices here are mediocre.,food,neutral,4,8
2284,The food is okay and the prices here are mediocre.,prices,neutral,25,31
3531,My friend's food was also the complete opposite of what it's supposed to taste like (aND look like).,food,negative,12,16
2654,I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.,crab cocktail,negative,14,27
2654,I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.,lime juice concoction,neutral,51,72
2654,I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.,lime,neutral,107,111
1869,I would like to return and try some of the other menu items when I don't have to rush off to a show.,menu items,positive,49,59
