id,Sentence,Aspect Term,polarity,from,to
2086,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution,negative,27,50
2086,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,resolution,negative,78,88
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",applications,neutral,94,106
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Dreamweaver,neutral,6,17
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Final Cut Pro 7,neutral,19,34
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Photoshop,neutral,36,45
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Safari,neutral,47,53
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Firefox,neutral,55,62
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",MSN Messenger,neutral,64,77
851,"  I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty,negative,131,139
1008,Ive had to call tech support many times.,tech support,neutral,16,28
2261,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,positive,4,22
2261,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",iPhoto,positive,27,33
291,Not to mention it has shit gigs.,gigs,negative,27,31
391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,neutral,17,23
391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",17-inch screen,neutral,32,46
391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",DVD,positive,79,82
391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",CD burners,positive,87,97
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",web browsing,positive,66,78
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",uploading photos,positive,80,96
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",watching movies,positive,98,113
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",creating presentations,positive,137,159
2362,"Quality Display  I love HP,, it's the only computer/printer we will buy.",Quality Display,positive,0,15
116,"Despite the inconvenient weight, I opted for the 12 cell battery.",weight,conflict,25,31
116,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,positive,49,64
2647,The case is carved out of a single block of aluminum.,case,neutral,4,8
980,     First it burned or fused the power adapter plug.,power adapter plug,negative,34,52
668,"the features are great, the only thing it needs is better speakers.",features,positive,4,12
668,"the features are great, the only thing it needs is better speakers.",speakers,negative,58,66
1106,"It was still working, but there was nothing on the screen.",screen,negative,51,57
140,I bought this laptop and found its TAB is not functioning.,TAB,negative,35,38
1418,  Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,extended warrenty,negative,47,64
621,"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",TFT panel,negative,45,54
2360,"Navigation through the computer is far superior compared to Windows operating systems, as well.",Navigation,positive,0,10
2360,"Navigation through the computer is far superior compared to Windows operating systems, as well.",Windows operating systems,negative,60,85
1126,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,negative,4,10
1126,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen size,negative,95,106
1126,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,negative,125,129
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,negative,31,45
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,positive,85,93
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,negative,11,18
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,negative,20,25
